T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
20.9,29.3,15.1,1013.1,70.0,5.5,1.9,9.4,135.58333333333334
20.4,29.8,13.4,1011.6,61.0,5.5,0.9,3.5,152.04166666666666
20.4,29.8,13.4,1011.6,61.0,5.5,0.9,3.5,152.04166666666666
20.4,29.8,13.4,1011.6,61.0,5.5,0.9,3.5,152.04166666666666
20.4,29.8,13.4,1011.6,61.0,5.5,0.9,3.5,152.04166666666666
20.4,29.8,13.4,1011.6,61.0,5.5,0.9,3.5,152.04166666666666
20.4,29.8,13.4,1011.6,61.0,5.5,0.9,3.5,152.04166666666666
20.4,29.8,13.4,1011.6,61.0,5.5,0.9,3.5,152.04166666666666
20.4,29.8,13.4,1011.6,61.0,5.5,0.9,3.5,152.04166666666666
20.4,29.8,13.4,1011.6,61.0,5.5,0.9,3.5,152.04166666666666
20.4,30.6,13.0,1011.5,61.0,6.3,0.7,3.5,141.41666666666666
20.4,30.6,13.0,1011.5,61.0,6.3,0.7,3.5,141.41666666666666
20.4,30.6,13.0,1011.5,61.0,6.3,0.7,3.5,141.41666666666666
20.4,30.6,13.0,1011.5,61.0,6.3,0.7,3.5,141.41666666666666
20.4,30.6,13.0,1011.5,61.0,6.3,0.7,3.5,141.41666666666666
20.4,30.6,13.0,1011.5,61.0,6.3,0.7,3.5,141.41666666666666
20.4,30.6,13.0,1011.5,61.0,6.3,0.7,3.5,141.41666666666666
20.4,30.6,13.0,1011.5,61.0,6.3,0.7,3.5,141.41666666666666
20.4,30.6,13.0,1011.5,61.0,6.3,0.7,3.5,141.41666666666666
20.0,29.3,12.4,1013.3,57.0,6.3,2.0,14.8,46.70833333333334
20.0,29.3,12.4,1013.3,57.0,6.3,2.0,14.8,46.70833333333334
20.0,29.3,12.4,1013.3,57.0,6.3,2.0,14.8,46.70833333333334
20.0,29.3,12.4,1013.3,57.0,6.3,2.0,14.8,46.70833333333334
20.0,29.3,12.4,1013.3,57.0,6.3,2.0,14.8,46.70833333333334
20.0,29.3,12.4,1013.3,57.0,6.3,2.0,14.8,46.70833333333334
20.0,29.3,12.4,1013.3,57.0,6.3,2.0,14.8,46.70833333333334
20.0,29.3,12.4,1013.3,57.0,6.3,2.0,14.8,46.70833333333334
20.0,29.3,12.4,1013.3,57.0,6.3,2.0,14.8,46.70833333333334
20.4,29.9,13.2,1014.0,61.0,6.3,3.1,7.6,91.75
20.4,29.9,13.2,1014.0,61.0,6.3,3.1,7.6,91.75
20.4,29.9,13.2,1014.0,61.0,6.3,3.1,7.6,91.75
20.4,29.9,13.2,1014.0,61.0,6.3,3.1,7.6,91.75
20.4,29.9,13.2,1014.0,61.0,6.3,3.1,7.6,91.75
20.4,29.9,13.2,1014.0,61.0,6.3,3.1,7.6,91.75
20.4,29.9,13.2,1014.0,61.0,6.3,3.1,7.6,91.75
20.4,29.9,13.2,1014.0,61.0,6.3,3.1,7.6,91.75
20.4,29.9,13.2,1014.0,61.0,6.3,3.1,7.6,91.75
21.2,30.3,13.6,1013.7,60.0,5.5,1.5,7.6,99.91666666666669
21.2,30.3,13.6,1013.7,60.0,5.5,1.5,7.6,99.91666666666669
21.2,30.3,13.6,1013.7,60.0,5.5,1.5,7.6,99.91666666666669
21.2,30.3,13.6,1013.7,60.0,5.5,1.5,7.6,99.91666666666669
21.2,30.3,13.6,1013.7,60.0,5.5,1.5,7.6,99.91666666666669
21.2,30.3,13.6,1013.7,60.0,5.5,1.5,7.6,99.91666666666669
21.2,30.3,13.6,1013.7,60.0,5.5,1.5,7.6,99.91666666666669
21.2,30.3,13.6,1013.7,60.0,5.5,1.5,7.6,99.91666666666669
21.2,30.3,13.6,1013.7,60.0,5.5,1.5,7.6,99.91666666666669
20.1,30.4,11.9,1013.3,58.0,6.3,1.1,5.4,119.70833333333331
20.1,30.4,11.9,1013.3,58.0,6.3,1.1,5.4,119.70833333333331
20.1,30.4,11.9,1013.3,58.0,6.3,1.1,5.4,119.70833333333331
20.1,30.4,11.9,1013.3,58.0,6.3,1.1,5.4,119.70833333333331
20.1,30.4,11.9,1013.3,58.0,6.3,1.1,5.4,119.70833333333331
20.1,30.4,11.9,1013.3,58.0,6.3,1.1,5.4,119.70833333333331
20.1,30.4,11.9,1013.3,58.0,6.3,1.1,5.4,119.70833333333331
20.1,30.4,11.9,1013.3,58.0,6.3,1.1,5.4,119.70833333333331
20.1,30.4,11.9,1013.3,58.0,6.3,1.1,5.4,119.70833333333331
20.9,31.2,13.3,1013.3,60.0,6.3,0.7,3.5,110.875
20.9,31.2,13.3,1013.3,60.0,6.3,0.7,3.5,110.875
20.9,31.2,13.3,1013.3,60.0,6.3,0.7,3.5,110.875
20.9,31.2,13.3,1013.3,60.0,6.3,0.7,3.5,110.875
20.9,31.2,13.3,1013.3,60.0,6.3,0.7,3.5,110.875
20.9,31.2,13.3,1013.3,60.0,6.3,0.7,3.5,110.875
20.9,31.2,13.3,1013.3,60.0,6.3,0.7,3.5,110.875
20.9,31.2,13.3,1013.3,60.0,6.3,0.7,3.5,110.875
20.9,31.2,13.3,1013.3,60.0,6.3,0.7,3.5,110.875
22.2,31.1,14.0,1013.5,65.0,5.5,0.9,3.5,200.33333333333331
22.2,31.1,14.0,1013.5,65.0,5.5,0.9,3.5,200.33333333333331
22.2,31.1,14.0,1013.5,65.0,5.5,0.9,3.5,200.33333333333331
22.2,31.1,14.0,1013.5,65.0,5.5,0.9,3.5,200.33333333333331
22.2,31.1,14.0,1013.5,65.0,5.5,0.9,3.5,200.33333333333331
22.2,31.1,14.0,1013.5,65.0,5.5,0.9,3.5,200.33333333333331
22.2,31.1,14.0,1013.5,65.0,5.5,0.9,3.5,200.33333333333331
22.2,31.1,14.0,1013.5,65.0,5.5,0.9,3.5,200.33333333333331
22.2,31.1,14.0,1013.5,65.0,5.5,0.9,3.5,200.33333333333331
22.8,27.9,19.4,1012.9,85.0,5.5,1.1,5.4,203.58333333333331
22.8,27.9,19.4,1012.9,85.0,5.5,1.1,5.4,203.58333333333331
22.8,27.9,19.4,1012.9,85.0,5.5,1.1,5.4,203.58333333333331
22.8,27.9,19.4,1012.9,85.0,5.5,1.1,5.4,203.58333333333331
22.8,27.9,19.4,1012.9,85.0,5.5,1.1,5.4,203.58333333333331
22.8,27.9,19.4,1012.9,85.0,5.5,1.1,5.4,203.58333333333331
22.8,27.9,19.4,1012.9,85.0,5.5,1.1,5.4,203.58333333333331
22.8,27.9,19.4,1012.9,85.0,5.5,1.1,5.4,203.58333333333331
22.8,27.9,19.4,1012.9,85.0,5.5,1.1,5.4,203.58333333333331
21.0,29.3,12.9,1014.1,73.0,6.0,1.1,3.5,25.08333333333333
21.0,29.3,12.9,1014.1,73.0,6.0,1.1,3.5,25.08333333333333
21.0,29.3,12.9,1014.1,73.0,6.0,1.1,3.5,25.08333333333333
21.0,29.3,12.9,1014.1,73.0,6.0,1.1,3.5,25.08333333333333
21.0,29.3,12.9,1014.1,73.0,6.0,1.1,3.5,25.08333333333333
21.0,29.3,12.9,1014.1,73.0,6.0,1.1,3.5,25.08333333333333
21.0,29.3,12.9,1014.1,73.0,6.0,1.1,3.5,25.08333333333333
21.0,29.3,12.9,1014.1,73.0,6.0,1.1,3.5,25.08333333333333
21.0,29.3,12.9,1014.1,73.0,6.0,1.1,3.5,25.08333333333333
19.2,28.1,12.6,1014.8,65.0,6.3,0.4,3.5,57.08333333333334
19.2,28.1,12.6,1014.8,65.0,6.3,0.4,3.5,57.08333333333334
19.2,28.1,12.6,1014.8,65.0,6.3,0.4,3.5,57.08333333333334
19.2,28.1,12.6,1014.8,65.0,6.3,0.4,3.5,57.08333333333334
19.2,28.1,12.6,1014.8,65.0,6.3,0.4,3.5,57.08333333333334
19.2,28.1,12.6,1014.8,65.0,6.3,0.4,3.5,57.08333333333334
19.2,28.1,12.6,1014.8,65.0,6.3,0.4,3.5,57.08333333333334
19.2,28.1,12.6,1014.8,65.0,6.3,0.4,3.5,57.08333333333334
19.2,28.1,12.6,1014.8,65.0,6.3,0.4,3.5,57.08333333333334
18.6,27.6,10.0,1017.5,65.0,6.3,1.3,5.4,349.29166666666674
18.6,27.6,10.0,1017.5,65.0,6.3,1.3,5.4,349.29166666666674
18.6,27.6,10.0,1017.5,65.0,6.3,1.3,5.4,349.29166666666674
18.6,27.6,10.0,1017.5,65.0,6.3,1.3,5.4,349.29166666666674
18.6,27.6,10.0,1017.5,65.0,6.3,1.3,5.4,349.29166666666674
18.6,27.6,10.0,1017.5,65.0,6.3,1.3,5.4,349.29166666666674
18.6,27.6,10.0,1017.5,65.0,6.3,1.3,5.4,349.29166666666674
18.6,27.6,10.0,1017.5,65.0,6.3,1.3,5.4,349.29166666666674
18.6,27.6,10.0,1017.5,65.0,6.3,1.3,5.4,349.29166666666674
19.1,27.9,13.9,1015.4,67.0,6.3,0.9,3.5,188.04166666666663
19.1,27.9,13.9,1015.4,67.0,6.3,0.9,3.5,188.04166666666663
19.1,27.9,13.9,1015.4,67.0,6.3,0.9,3.5,188.04166666666663
19.1,27.9,13.9,1015.4,67.0,6.3,0.9,3.5,188.04166666666663
19.1,27.9,13.9,1015.4,67.0,6.3,0.9,3.5,188.04166666666663
19.1,27.9,13.9,1015.4,67.0,6.3,0.9,3.5,188.04166666666663
19.1,27.9,13.9,1015.4,67.0,6.3,0.9,3.5,188.04166666666663
19.1,27.9,13.9,1015.4,67.0,6.3,0.9,3.5,188.04166666666663
19.1,27.9,13.9,1015.4,67.0,6.3,0.9,3.5,188.04166666666663
17.9,28.2,11.6,1013.8,67.0,5.5,0.2,1.9,310.25
17.9,28.2,11.6,1013.8,67.0,5.5,0.2,1.9,310.25
17.9,28.2,11.6,1013.8,67.0,5.5,0.2,1.9,310.25
17.9,28.2,11.6,1013.8,67.0,5.5,0.2,1.9,310.25
17.9,28.2,11.6,1013.8,67.0,5.5,0.2,1.9,310.25
17.9,28.2,11.6,1013.8,67.0,5.5,0.2,1.9,310.25
17.9,28.2,11.6,1013.8,67.0,5.5,0.2,1.9,310.25
17.9,28.2,11.6,1013.8,67.0,5.5,0.2,1.9,310.25
17.9,28.2,11.6,1013.8,67.0,5.5,0.2,1.9,310.25
19.1,29.2,12.6,1015.4,67.0,6.3,0.2,1.9,204.375
19.1,29.2,12.6,1015.4,67.0,6.3,0.2,1.9,204.375
19.1,29.2,12.6,1015.4,67.0,6.3,0.2,1.9,204.375
19.1,29.2,12.6,1015.4,67.0,6.3,0.2,1.9,204.375
19.1,29.2,12.6,1015.4,67.0,6.3,0.2,1.9,204.375
19.1,29.2,12.6,1015.4,67.0,6.3,0.2,1.9,204.375
19.1,29.2,12.6,1015.4,67.0,6.3,0.2,1.9,204.375
19.1,29.2,12.6,1015.4,67.0,6.3,0.2,1.9,204.375
19.1,29.2,12.6,1015.4,67.0,6.3,0.2,1.9,204.375
18.3,26.9,12.6,1014.4,65.0,6.3,1.7,7.6,223.25
18.3,26.9,12.6,1014.4,65.0,6.3,1.7,7.6,223.25
18.3,26.9,12.6,1014.4,65.0,6.3,1.7,7.6,223.25
18.3,26.9,12.6,1014.4,65.0,6.3,1.7,7.6,223.25
18.3,26.9,12.6,1014.4,65.0,6.3,1.7,7.6,223.25
18.3,26.9,12.6,1014.4,65.0,6.3,1.7,7.6,223.25
18.3,26.9,12.6,1014.4,65.0,6.3,1.7,7.6,223.25
18.3,26.9,12.6,1014.4,65.0,6.3,1.7,7.6,223.25
18.3,26.9,12.6,1014.4,65.0,6.3,1.7,7.6,223.25
16.7,25.4,10.9,1014.6,63.0,6.3,1.7,9.4,248.95833333333331
16.7,25.4,10.9,1014.6,63.0,6.3,1.7,9.4,248.95833333333331
16.7,25.4,10.9,1014.6,63.0,6.3,1.7,9.4,248.95833333333331
16.7,25.4,10.9,1014.6,63.0,6.3,1.7,9.4,248.95833333333331
16.7,25.4,10.9,1014.6,63.0,6.3,1.7,9.4,248.95833333333331
16.7,25.4,10.9,1014.6,63.0,6.3,1.7,9.4,248.95833333333331
16.7,25.4,10.9,1014.6,63.0,6.3,1.7,9.4,248.95833333333331
16.7,25.4,10.9,1014.6,63.0,6.3,1.7,9.4,248.95833333333331
16.7,25.4,10.9,1014.6,63.0,6.3,1.7,9.4,248.95833333333331
24.8,30.0,22.0,1006.4,86,6.3,3.0,7.6,85.75
24.8,30.0,22.0,1006.4,86,6.3,3.0,7.6,85.75
24.8,30.0,22.0,1006.4,86,6.3,3.0,7.6,85.75
24.8,30.0,22.0,1006.4,86,6.3,3.0,7.6,85.75
24.9,29.0,22.1,1004.6,79,6.9,6.7,14.8,51.66666666666666
24.9,29.0,22.1,1004.6,79,6.9,6.7,14.8,51.66666666666666
24.9,29.0,22.1,1004.6,79,6.9,6.7,14.8,51.66666666666666
24.9,29.0,22.1,1004.6,79,6.9,6.7,14.8,51.66666666666666
24.9,29.0,22.1,1004.6,79,6.9,6.7,14.8,51.66666666666666
24.9,29.0,22.1,1004.6,79,6.9,6.7,14.8,51.66666666666666
24.9,29.0,22.1,1004.6,79,6.9,6.7,14.8,51.66666666666666
24.9,29.0,22.1,1004.6,79,6.9,6.7,14.8,51.66666666666666
24.9,29.0,22.1,1004.6,79,6.9,6.7,14.8,51.66666666666666
24.2,27.9,21.7,1005,80,6.9,4.4,11.1,39.41666666666666
24.2,27.9,21.7,1005,80,6.9,4.4,11.1,39.41666666666666
24.2,27.9,21.7,1005,80,6.9,4.4,11.1,39.41666666666666
24.2,27.9,21.7,1005,80,6.9,4.4,11.1,39.41666666666666
24.2,27.9,21.7,1005,80,6.9,4.4,11.1,39.41666666666666
24.2,27.9,21.7,1005,80,6.9,4.4,11.1,39.41666666666666
24.2,27.9,21.7,1005,80,6.9,4.4,11.1,39.41666666666666
24.2,27.9,21.7,1005,80,6.9,4.4,11.1,39.41666666666666
24.2,27.9,21.7,1005,80,6.9,4.4,11.1,39.41666666666666
24.9,29.9,20.9,1005.7,78,6.3,3.3,5.4,23.95833333333333
24.9,29.9,20.9,1005.7,78,6.3,3.3,5.4,23.95833333333333
24.9,29.9,20.9,1005.7,78,6.3,3.3,5.4,23.95833333333333
24.9,29.9,20.9,1005.7,78,6.3,3.3,5.4,23.95833333333333
24.9,29.9,20.9,1005.7,78,6.3,3.3,5.4,23.95833333333333
24.9,29.9,20.9,1005.7,78,6.3,3.3,5.4,23.95833333333333
24.9,29.9,20.9,1005.7,78,6.3,3.3,5.4,23.95833333333333
24.9,29.9,20.9,1005.7,78,6.3,3.3,5.4,23.95833333333333
24.9,29.9,20.9,1005.7,78,6.3,3.3,5.4,23.95833333333333
24.7,31.0,19.5,1008.4,76,6.3,2.2,5.4,43.5
24.7,31.0,19.5,1008.4,76,6.3,2.2,5.4,43.5
24.7,31.0,19.5,1008.4,76,6.3,2.2,5.4,43.5
24.7,31.0,19.5,1008.4,76,6.3,2.2,5.4,43.5
24.7,31.0,19.5,1008.4,76,6.3,2.2,5.4,43.5
24.7,31.0,19.5,1008.4,76,6.3,2.2,5.4,43.5
24.7,31.0,19.5,1008.4,76,6.3,2.2,5.4,43.5
24.7,31.0,19.5,1008.4,76,6.3,2.2,5.4,43.5
24.7,31.0,19.5,1008.4,76,6.3,2.2,5.4,43.5
25.1,32.0,18.6,1008.5,66,7.4,2.0,5.4,50.41666666666666
25.1,32.0,18.6,1008.5,66,7.4,2.0,5.4,50.41666666666666
25.1,32.0,18.6,1008.5,66,7.4,2.0,5.4,50.41666666666666
25.1,32.0,18.6,1008.5,66,7.4,2.0,5.4,50.41666666666666
25.1,32.0,18.6,1008.5,66,7.4,2.0,5.4,50.41666666666666
25.1,32.0,18.6,1008.5,66,7.4,2.0,5.4,50.41666666666666
25.1,32.0,18.6,1008.5,66,7.4,2.0,5.4,50.41666666666666
25.1,32.0,18.6,1008.5,66,7.4,2.0,5.4,50.41666666666666
25.1,32.0,18.6,1008.5,66,7.4,2.0,5.4,50.41666666666666
25.2,32.9,18.1,1008.7,66,6.9,1.3,3.5,55.70833333333334
25.2,32.9,18.1,1008.7,66,6.9,1.3,3.5,55.70833333333334
25.2,32.9,18.1,1008.7,66,6.9,1.3,3.5,55.70833333333334
25.2,32.9,18.1,1008.7,66,6.9,1.3,3.5,55.70833333333334
25.2,32.9,18.1,1008.7,66,6.9,1.3,3.5,55.70833333333334
25.2,32.9,18.1,1008.7,66,6.9,1.3,3.5,55.70833333333334
25.2,32.9,18.1,1008.7,66,6.9,1.3,3.5,55.70833333333334
25.2,32.9,18.1,1008.7,66,6.9,1.3,3.5,55.70833333333334
25.2,32.9,18.1,1008.7,66,6.9,1.3,3.5,55.70833333333334
27.8,34.0,24.0,1009.6,69,5.8,3.0,9.4,57.125
27.8,34.0,24.0,1009.6,69,5.8,3.0,9.4,57.125
27.8,34.0,24.0,1009.6,69,5.8,3.0,9.4,57.125
27.8,34.0,24.0,1009.6,69,5.8,3.0,9.4,57.125
27.8,34.0,24.0,1009.6,69,5.8,3.0,9.4,57.125
27.8,34.0,24.0,1009.6,69,5.8,3.0,9.4,57.125
27.8,34.0,24.0,1009.6,69,5.8,3.0,9.4,57.125
27.8,34.0,24.0,1009.6,69,5.8,3.0,9.4,57.125
27.8,34.0,24.0,1009.6,69,5.8,3.0,9.4,57.125
24.6,32.1,21.6,1011.8,84,6.3,1.5,5.4,69.375
24.6,32.1,21.6,1011.8,84,6.3,1.5,5.4,69.375
24.6,32.1,21.6,1011.8,84,6.3,1.5,5.4,69.375
24.6,32.1,21.6,1011.8,84,6.3,1.5,5.4,69.375
24.6,32.1,21.6,1011.8,84,6.3,1.5,5.4,69.375
24.6,32.1,21.6,1011.8,84,6.3,1.5,5.4,69.375
24.6,32.1,21.6,1011.8,84,6.3,1.5,5.4,69.375
24.6,32.1,21.6,1011.8,84,6.3,1.5,5.4,69.375
24.6,32.1,21.6,1011.8,84,6.3,1.5,5.4,69.375
24.7,30.5,20.9,1011.4,85,8.0,2.2,7.6,65.375
24.7,30.5,20.9,1011.4,85,8.0,2.2,7.6,65.375
24.7,30.5,20.9,1011.4,85,8.0,2.2,7.6,65.375
24.7,30.5,20.9,1011.4,85,8.0,2.2,7.6,65.375
24.7,30.5,20.9,1011.4,85,8.0,2.2,7.6,65.375
24.7,30.5,20.9,1011.4,85,8.0,2.2,7.6,65.375
24.7,30.5,20.9,1011.4,85,8.0,2.2,7.6,65.375
24.7,30.5,20.9,1011.4,85,8.0,2.2,7.6,65.375
24.7,30.5,20.9,1011.4,85,8.0,2.2,7.6,65.375
25.3,32.7,17.2,1009,66,6.3,1.3,5.4,112.29166666666669
25.3,32.7,17.2,1009,66,6.3,1.3,5.4,112.29166666666669
25.3,32.7,17.2,1009,66,6.3,1.3,5.4,112.29166666666669
25.3,32.7,17.2,1009,66,6.3,1.3,5.4,112.29166666666669
25.3,32.7,17.2,1009,66,6.3,1.3,5.4,112.29166666666669
25.3,32.7,17.2,1009,66,6.3,1.3,5.4,112.29166666666669
25.3,32.7,17.2,1009,66,6.3,1.3,5.4,112.29166666666669
25.3,32.7,17.2,1009,66,6.3,1.3,5.4,112.29166666666669
25.3,32.7,17.2,1009,66,6.3,1.3,5.4,112.29166666666669
26.0,32.5,18.0,1008.3,66,5.5,1.1,5.4,97.70833333333331
26.0,32.5,18.0,1008.3,66,5.5,1.1,5.4,97.70833333333331
26.0,32.5,18.0,1008.3,66,5.5,1.1,5.4,97.70833333333331
26.0,32.5,18.0,1008.3,66,5.5,1.1,5.4,97.70833333333331
26.0,32.5,18.0,1008.3,66,5.5,1.1,5.4,97.70833333333331
26.0,32.5,18.0,1008.3,66,5.5,1.1,5.4,97.70833333333331
26.0,32.5,18.0,1008.3,66,5.5,1.1,5.4,97.70833333333331
26.0,32.5,18.0,1008.3,66,5.5,1.1,5.4,97.70833333333331
26.0,32.5,18.0,1008.3,66,5.5,1.1,5.4,97.70833333333331
26.8,33.0,20.9,1007.6,71,6.3,1.9,7.6,80.70833333333333
26.8,33.0,20.9,1007.6,71,6.3,1.9,7.6,80.70833333333333
26.8,33.0,20.9,1007.6,71,6.3,1.9,7.6,80.70833333333333
26.8,33.0,20.9,1007.6,71,6.3,1.9,7.6,80.70833333333333
26.8,33.0,20.9,1007.6,71,6.3,1.9,7.6,80.70833333333333
26.8,33.0,20.9,1007.6,71,6.3,1.9,7.6,80.70833333333333
26.8,33.0,20.9,1007.6,71,6.3,1.9,7.6,80.70833333333333
26.8,33.0,20.9,1007.6,71,6.3,1.9,7.6,80.70833333333333
26.8,33.0,20.9,1007.6,71,6.3,1.9,7.6,80.70833333333333
26.9,33.7,21.1,1011.3,74,4.8,1.1,5.4,81.625
26.9,33.7,21.1,1011.3,74,4.8,1.1,5.4,81.625
26.9,33.7,21.1,1011.3,74,4.8,1.1,5.4,81.625
26.9,33.7,21.1,1011.3,74,4.8,1.1,5.4,81.625
26.9,33.7,21.1,1011.3,74,4.8,1.1,5.4,81.625
26.9,33.7,21.1,1011.3,74,4.8,1.1,5.4,81.625
26.9,33.7,21.1,1011.3,74,4.8,1.1,5.4,81.625
26.9,33.7,21.1,1011.3,74,4.8,1.1,5.4,81.625
26.9,33.7,21.1,1011.3,74,4.8,1.1,5.4,81.625
26.5,33.4,20.8,1011.8,69,6.3,0.7,3.5,65.375
26.5,33.4,20.8,1011.8,69,6.3,0.7,3.5,65.375
26.5,33.4,20.8,1011.8,69,6.3,0.7,3.5,65.375
26.5,33.4,20.8,1011.8,69,6.3,0.7,3.5,65.375
26.5,33.4,20.8,1011.8,69,6.3,0.7,3.5,65.375
26.5,33.4,20.8,1011.8,69,6.3,0.7,3.5,65.375
26.5,33.4,20.8,1011.8,69,6.3,0.7,3.5,65.375
26.5,33.4,20.8,1011.8,69,6.3,0.7,3.5,65.375
26.5,33.4,20.8,1011.8,69,6.3,0.7,3.5,65.375
27.0,34.4,19.2,1011.6,63,6.6,1.9,5.4,84.375
27.0,34.4,19.2,1011.6,63,6.6,1.9,5.4,84.375
27.0,34.4,19.2,1011.6,63,6.6,1.9,5.4,84.375
27.0,34.4,19.2,1011.6,63,6.6,1.9,5.4,84.375
27.0,34.4,19.2,1011.6,63,6.6,1.9,5.4,84.375
27.0,34.4,19.2,1011.6,63,6.6,1.9,5.4,84.375
27.0,34.4,19.2,1011.6,63,6.6,1.9,5.4,84.375
27.0,34.4,19.2,1011.6,63,6.6,1.9,5.4,84.375
27.0,34.4,19.2,1011.6,63,6.6,1.9,5.4,84.375
26.9,33.2,20.1,-,61,6.9,1.3,5.4,141.95833333333334
26.9,33.2,20.1,-,61,6.9,1.3,5.4,141.95833333333334
26.9,33.2,20.1,-,61,6.9,1.3,5.4,141.95833333333334
25.9,33.9,18.2,1011.2,67,6.9,0.2,1.9,153.375
25.9,33.9,18.2,1011.2,67,6.9,0.2,1.9,153.375
25.9,33.9,18.2,1011.2,67,6.9,0.2,1.9,153.375
25.9,33.9,18.2,1011.2,67,6.9,0.2,1.9,153.375
25.9,33.9,18.2,1011.2,67,6.9,0.2,1.9,153.375
25.9,33.9,18.2,1011.2,67,6.9,0.2,1.9,153.375
25.9,33.9,18.2,1011.2,67,6.9,0.2,1.9,153.375
25.9,33.9,18.2,1011.2,67,6.9,0.2,1.9,153.375
25.9,33.9,18.2,1011.2,67,6.9,0.2,1.9,153.375
25.3,34.0,19.3,1010.6,72,5.8,0.0,-,162.875
25.3,34.0,19.3,1010.6,72,5.8,0.0,-,162.875
25.3,34.0,19.3,1010.6,72,5.8,0.0,-,162.875
25.3,34.0,19.3,1010.6,72,5.8,0.0,-,162.875
25.3,34.0,19.3,1010.6,72,5.8,0.0,-,162.875
25.3,34.0,19.3,1010.6,72,5.8,0.0,-,162.875
25.3,34.0,19.3,1010.6,72,5.8,0.0,-,162.875
27.8,33.4,22.9,1010.5,65,5.5,0.7,1.9,0.0
27.8,33.4,22.9,1010.5,65,5.5,0.7,1.9,0.0
27.8,33.4,22.9,1010.5,65,5.5,0.7,1.9,0.0
27.8,33.4,22.9,1010.5,65,5.5,0.7,1.9,0.0
27.8,33.4,22.9,1010.5,65,5.5,0.7,1.9,0.0
27.8,33.4,22.9,1010.5,65,5.5,0.7,1.9,0.0
27.8,33.4,22.9,1010.5,65,5.5,0.7,1.9,0.0
27.8,33.4,22.9,1010.5,65,5.5,0.7,1.9,0.0
27.8,33.4,22.9,1010.5,65,5.5,0.7,1.9,0.0
26.7,32.6,22.3,1011.9,70,5.8,0.2,1.9,49.33333333333334
26.7,32.6,22.3,1011.9,70,5.8,0.2,1.9,49.33333333333334
26.7,32.6,22.3,1011.9,70,5.8,0.2,1.9,49.33333333333334
26.7,32.6,22.3,1011.9,70,5.8,0.2,1.9,49.33333333333334
26.7,32.6,22.3,1011.9,70,5.8,0.2,1.9,49.33333333333334
26.7,32.6,22.3,1011.9,70,5.8,0.2,1.9,49.33333333333334
26.7,32.6,22.3,1011.9,70,5.8,0.2,1.9,49.33333333333334
26.7,32.6,22.3,1011.9,70,5.8,0.2,1.9,49.33333333333334
26.7,32.6,22.3,1011.9,70,5.8,0.2,1.9,49.33333333333334
25.6,32.7,20.5,1012,68,5.5,0.7,3.5,107.33333333333331
25.6,32.7,20.5,1012,68,5.5,0.7,3.5,107.33333333333331
25.6,32.7,20.5,1012,68,5.5,0.7,3.5,107.33333333333331
25.6,32.7,20.5,1012,68,5.5,0.7,3.5,107.33333333333331
25.6,32.7,20.5,1012,68,5.5,0.7,3.5,107.33333333333331
25.6,32.7,20.5,1012,68,5.5,0.7,3.5,107.33333333333331
25.6,32.7,20.5,1012,68,5.5,0.7,3.5,107.33333333333331
25.6,32.7,20.5,1012,68,5.5,0.7,3.5,107.33333333333331
25.6,32.7,20.5,1012,68,5.5,0.7,3.5,107.33333333333331
24.2,32.0,17.6,1010.6,68,6.3,1.5,5.4,273.625
24.2,32.0,17.6,1010.6,68,6.3,1.5,5.4,273.625
24.2,32.0,17.6,1010.6,68,6.3,1.5,5.4,273.625
24.2,32.0,17.6,1010.6,68,6.3,1.5,5.4,273.625
24.2,32.0,17.6,1010.6,68,6.3,1.5,5.4,273.625
24.2,32.0,17.6,1010.6,68,6.3,1.5,5.4,273.625
24.2,32.0,17.6,1010.6,68,6.3,1.5,5.4,273.625
24.2,32.0,17.6,1010.6,68,6.3,1.5,5.4,273.625
24.2,32.0,17.6,1010.6,68,6.3,1.5,5.4,273.625
23.7,31.4,17.4,1011.5,70,6.9,0.2,1.9,256.9583333333333
23.7,31.4,17.4,1011.5,70,6.9,0.2,1.9,256.9583333333333
23.7,31.4,17.4,1011.5,70,6.9,0.2,1.9,256.9583333333333
23.7,31.4,17.4,1011.5,70,6.9,0.2,1.9,256.9583333333333
23.7,31.4,17.4,1011.5,70,6.9,0.2,1.9,256.9583333333333
23.7,31.4,17.4,1011.5,70,6.9,0.2,1.9,256.9583333333333
23.7,31.4,17.4,1011.5,70,6.9,0.2,1.9,256.9583333333333
23.7,31.4,17.4,1011.5,70,6.9,0.2,1.9,256.9583333333333
23.7,31.4,17.4,1011.5,70,6.9,0.2,1.9,256.9583333333333
22.6,33.1,16.6,1012.9,68,5.8,0.6,3.5,185.08333333333331
22.6,33.1,16.6,1012.9,68,5.8,0.6,3.5,185.08333333333331
22.6,33.1,16.6,1012.9,68,5.8,0.6,3.5,185.08333333333331
22.6,33.1,16.6,1012.9,68,5.8,0.6,3.5,185.08333333333331
22.6,33.1,16.6,1012.9,68,5.8,0.6,3.5,185.08333333333331
22.6,33.1,16.6,1012.9,68,5.8,0.6,3.5,185.08333333333331
22.6,33.1,16.6,1012.9,68,5.8,0.6,3.5,185.08333333333331
22.6,33.1,16.6,1012.9,68,5.8,0.6,3.5,185.08333333333331
22.6,33.1,16.6,1012.9,68,5.8,0.6,3.5,185.08333333333331
24.8,33.0,16.0,1012.1,64,6.3,0.9,3.5,249.5
